1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,industry,asset_code
0.03366460864748455,0.06432239698642632,0.10468476095770406,0.1863504384234434,0.22262640820186233,0.21578450668572324,0.1945006904202727,0.44411344352652243,0.6520013786022458,1.0314248336289804,1.2067622294111162,1.1505780614495837,1.6690740935622277,1.9098330839643778,2.0674079136071404,2.294094890368968,2.3255046324037916,1.8361525301437172,2.1576542350126235,3.3101426152730946,3.8770876065424846,5.236180022366142,6.603842775253296,6.434259736642762,6.653508004671436,8.055777570207075,9.504024981403884,10.216994169777486,10.502796577004709,9.806822367288794,10.064348689399637,9.730839490409265,8.061137424752983,6.385419704519281,6.114221709694515,6.282081249619998,6.853564441395741,8.401842656003147,10.458883554890932,12.757581429346427,15.980205878893845,14.346113912439108,13.478014945096781,14.15016225690569,14.183114038908581,12.724020599544042,13.341458356302313,13.996873856232542,15.631378817025608,17.483937128758612,19.4672605698601,18.1829345038251,18.788328882118044,19.069651105226598,19.739003040284338,ALL,EP1A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627873524740115,1.561055428674412,3.0779565653766277,3.690144661045576,4.023965538561651,4.974687524911283,6.17638142563505,7.110315263789416,7.523965421604777,7.203702538799988,8.003581532928418,9.769870801728862,12.561961581652472,14.769400323122062,14.953804481934462,14.87771927576948,14.253006879254537,17.036066850136248,18.176627195967615,16.45361838030034,16.036120291918344,17.54591990788177,18.506751956850827,18.605608247543767,19.984769654879447,21.834258783276724,23.106160982224225,23.324439035082214,25.043842675263537,25.31629223865463,27.33166233407556,28.705299896400206,29.88272982065607,ALL,EP1B
0.007398815087359242,0.009666949836110316,0.014581091704823065,0.03899486035420143,0.08023591361589963,0.12341359505183469,0.2219596114207818,0.268542644485328,0.31689668906514384,0.3914584432768599,0.44784634550036884,0.49718752570295044,0.6113263617210983,0.7107450293989428,0.8120976491532708,0.9154225860172086,1.031531376323673,1.3693543251461922,1.6707764266684333,2.0876354317796575,2.90861808230888,3.8926336773688837,4.658649471493707,4.685183674791231,5.607262105276694,6.29071334140507,7.891906428754388,5.445271604342719,3.9202251239081125,2.568980687868552,1.6101310710127896,0.9093895302834434,0.5113778877938121,0.2542700799769536,0.13424106031103467,0.07241954129301391,0.039076788244117706,0.021890761504768198,0.011364691563991274,0.006314175650516264,0.003364873714398725,0.001256960915225389,0.0008323101827953673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALL,EP1C
0.018497037718398106,0.035693353241022706,0.05234238047885203,0.0888632875379398,0.11187824574611356,0.17679186775830308,0.27153821878281215,0.3419212497738797,0.3649348179698844,0.3976906174981831,0.43299629215916985,0.43846458959630275,0.47586869004879323,0.40087274836960235,0.6162503710523852,0.4600849038625815,0.5197300670101211,0.5941429838544797,0.7528462753102632,0.7933333729097706,0.7963595715011208,1.43782326081522,1.2851308117270241,1.91409846307351,2.7724300711304486,3.296822389990735,4.007627879046582,4.4750499936192965,5.258359206311675,6.262326107761935,6.1399115776983875,5.730020912330676,6.04668121089315,7.328961128747486,7.397015941300272,7.032230486597345,6.524983275730149,7.692918764194886,8.148904765884113,10.722733089706718,12.132052177264603,12.517235780786166,12.92869022445184,11.323190909997352,10.307615404068283,8.91428127899958,8.063311927261541,7.3431905286477654,6.555002646310429,6.059450034227008,6.275770568539369,6.724621249515543,7.077174728367406,7.3339868112909645,7.121431410497103,ALL,EP1D
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007829724814219692,0.06949567503187822,0.1655267121447869,0.23045482925124297,0.3160858453879644,0.47493258602450433,0.6068774617401752,0.6726968572290328,0.8647293878674622,1.2942347494521993,1.8049014649574984,2.3301291994787636,2.5398924589055114,2.953557846897083,2.8106662909850617,2.470254118678529,2.6025345610295103,2.786004986742302,2.6862557839149055,2.8018751424989827,2.4251763460804496,3.3084286020020723,3.8555985983433483,4.310722247254963,5.246439948123371,6.1178283530575674,6.609747045891643,6.717795457825953,7.701610513456371,9.108292535663049,8.458089998551644,8.351400374168716,8.364261140545297,9.073996697367603,9.188339632017424,9.089231689829784,8.482447252343798,7.864622491085002,7.260836994346417,7.577026791862662,7.858210615189312,8.252678153101925,8.704138471566651,8.824556837965284,ALL,EP1E
0.009618459613567016,0.018962093909293314,0.03140542828731122,0.08436388057399348,0.16122521609204243,0.22562730874507203,0.3462875037286424,0.37688173711031014,0.40522486156740883,0.4428738806027758,0.43612261917836964,0.4177158188386206,0.41972246671795377,0.3761614145659968,0.3330976798221891,0.3208330670959188,0.3020856682392924,0.36213671487446525,0.4139059500911298,0.43954418147137614,0.5295690853307201,0.6138028987297116,0.7437267201512575,0.6992269469870137,0.9749293702338293,1.257328336456884,1.6574555578038146,1.1032127636062201,0.831624945337098,0.6105685944511211,0.4459774807945911,0.28317803802743635,0.16976917732426153,0.10345302273572132,0.06503604164137082,0.042698226658308774,0.024370470087729322,0.011787333117952107,0.0046300595260705185,0.0012628351301032527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALL,EP1F
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1515922518699946,4.62982927470535,6.948754467138146,8.405213629269067,8.354164917783171,9.02468102385922,7.909793762420331,6.8371223264005225,6.86646090074744,8.260328818183977,9.29894290151586,9.456686124747849,9.123983814996002,9.398933502744239,9.159055202275669,8.035954814889273,7.644901589437075,7.5199254518311545,8.003898815905872,8.779041350768466,9.780726926018877,10.028642383427233,8.965158307306666,9.710458332981739,10.32311310445721,10.412464411218599,10.772019077576394,10.60150442766059,ALL,EP1G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266734299583667,0.7233175144088357,1.3194589257547968,2.031152627656613,2.753605211590169,4.3190037088190545,5.764421423877981,7.232375439885759,8.113263720808144,8.719697630055666,9.181658767336472,9.66959357546082,10.587350086794144,11.948057163025538,13.059453953663757,13.839737652639435,14.242131360447162,15.207651316057932,16.57698267778354,18.253313795997435,19.208634533680243,20.38775541159554,ALL,EP1H
3.864401120127732,4.388051614068229,4.971404523052111,5.51552303663753,6.0527261031937805,6.607927305612806,7.534041449514681,8.561093404450714,9.916386980440691,11.36436969258275,13.151676188018687,14.80718408241157,16.196418591751463,17.62545689627014,21.771295814588417,24.012238602451394,25.644773893783917,27.908802143803427,32.62519944562241,37.119944871718346,46.85362482463547,54.485237310574064,61.831484666507,67.82461037998672,75.74463728972121,82.45476168638183,89.38987027075201,95.76508777493935,101.28258252287898,107.5535646580077,113.24821885119087,117.85531450003383,122.04996007656106,127.19486824258902,132.0119082940064,139.43064054264204,151.91122438926698,162.82853578665924,167.84049964906103,179.2783892451083,201.6017818968423,210.1194524066804,198.86678506093693,174.92433312161072,185.47611715016006,179.28175384515225,194.41854717105497,184.9975139779304,189.44818545223472,181.94589428772755,188.4052979299036,193.5296786153918,202.46436212388053,202.67037526837794,201.99308294214666,ALL,EP20
0.3913973181213039,0.4279484331293451,0.46584718626178306,0.5084329869259341,0.5646649507522702,0.6337250248980715,0.7421536148193151,0.892068698848257,1.0506403676585208,1.2592887035961076,1.4861777067520967,1.7585561932737428,1.9894609343871579,2.354244849035571,3.00967714720096,3.560416280965807,4.11898962336778,4.727674915064447,5.378384831241965,6.189117117868732,7.260713110844979,8.440391625081308,9.444001980763318,10.722017824139009,11.628646328749142,12.49755050492474,13.950319018430086,15.564056922760601,17.08823429037573,18.749663519998332,20.93417471253355,22.865181784807177,25.436391617144846,28.10473784320429,30.20215408146865,32.315859819295305,33.898063350475226,35.31274514047059,37.510216793209125,40.00030274602053,43.073748418018084,46.541910795022225,50.22534182569504,54.54391775211379,57.869691965050215,61.868673193778335,66.58738971113561,71.64106221902134,77.61639671663349,82.01869584661871,86.89723774897018,91.74261558691421,95.08252684404832,98.87706887574363,102.41220179399947,ALL,EP34
